z [Angs],Charge Dens [e/Angs3],Potential [V]
12.200000000000001,0.0,-1.1764989689860201
12.3,0.0,-1.1764993869221092
12.4,0.0,-1.1764998048581956
12.5,0.0,-1.1765002227942831
12.600000000000001,0.0,-1.1765006407303713
12.700000000000001,0.0,-1.1765010586664544
12.8,0.0,-1.176501476602542
12.9,0.0,-1.1765018945386299
13.0,0.0,-1.1765023124747274
13.100000000000001,0.0,-1.1765027304108107
13.200000000000001,0.0,-1.176503148346898
13.3,0.0,-1.1765035662829881
13.4,0.0,-1.1765039842190717
13.5,0.0,-1.17650440215516
13.600000000000001,0.0,-1.176504820091256
13.700000000000001,0.0,-1.1765052380273413
13.8,0.0,-1.1765056559634297
13.9,0.0,-1.1765060738995248
14.0,0.0,-1.1765064918356025
14.100000000000001,0.0,-1.1765069097716945
14.200000000000001,0.0,-1.1765073277077784
14.3,0.0,-1.1765077456438653
14.4,0.0,-1.1765081635799537
14.5,0.0,-1.1765085815160412
14.600000000000001,0.0,-1.176508999452128
14.700000000000001,0.0,-1.17650941738822
14.8,0.0,-1.1765098353243009
14.9,0.0,-1.1765102532603984
15.0,0.0,-1.1765106711964837
15.100000000000001,0.0,-1.1765110891325647
15.200000000000001,0.0,-1.176511507068655
15.3,0.0,-1.1765119250047513
15.4,0.0,-1.1765123429408317
15.5,0.0,-1.1765127608769188
15.600000000000001,0.0,-1.1765131788130103
15.700000000000001,0.0,-1.1765135967490967
15.8,0.0,-1.1765140146851865
15.9,0.0,-1.1765144326212815
16.0,0.0,-1.17651485055736
16.1,0.0,-1.1765152684934514
16.2,0.0,-1.1765156864295427
16.3,0.0,-1.1765161043656343
16.400000000000002,0.0,-1.176516522301711
16.5,0.0,-1.1765169402378044
16.6,0.0,-1.176517358173892
16.7,0.0,-1.1765177761099808
16.8,0.0,-1.1765181940460667
16.900000000000002,0.0,-1.1765186119821507
17.0,0.0,-1.17651902991824
17.1,0.0,-1.1765194478543335
17.2,0.0,-1.1765198657904243
17.3,0.0,-1.1765202837265067
17.400000000000002,0.0,-1.1765207016625923
17.5,0.0,-1.176521119598683
17.6,0.0,-1.1765215375347589
17.7,0.0,-1.176521955470866
17.8,0.0,-1.176522373406949
17.900000000000002,0.0,-1.1765227913430367
18.0,0.0,-1.1765232092791258
18.1,0.0,-1.176523627215213
18.2,0.0,-1.1765240451513086
18.3,0.0,-1.1765244630873755
18.400000000000002,0.0,-1.1765248810234767
18.5,0.0,-1.1765252989595583
18.6,0.0,-1.1765257168956518
18.7,0.0,-1.176526134831751
18.8,0.0,-1.176526552767822
18.900000000000002,0.0,-1.1765269707039074
19.0,0.0,-1.176527388639999
19.1,0.0,-1.1765278065760898
19.200000000000003,0.0,-1.176528224512185
19.3,0.0,-1.1765286424482666
19.400000000000002,0.0,-1.17652906038436
19.5,0.0,-1.176529478320451
19.6,0.0,-1.1765298962565305
19.700000000000003,0.0,-1.1765303141926178
19.8,0.0,-1.1765307321287168
19.900000000000002,0.0,-1.1765311500648026
